Chung Hân Đồng không còn muốn yêu trai trẻ|https://thanhnien.vn/chung-han-dong-khong-con-muon-yeu-trai-tre-post1467725.html|https://image.thanhnien.vn/150x100/Uploaded/2022/abfluao/2022_06_11/4-2327.jpeg|Sau cuộc hôn nhân đổ vỡ với bác sĩ Lại Hoằng Quốc, Chung Hân Đồng Thừa nhận cô không còn hứng thú với đàn ông kém tuổi. Nữ diễn viên mong tìm được một nửa đích thực trong tương lai.|giải trí|thanhnien.vn|18:03 11/06/2022
‘Lối nhỏ vào đời’ tập 3: Dũng lại bị cô Hà ‘kết tội’?|https://thanhnien.vn/loi-nho-vao-doi-tap-3-dung-lai-bi-co-ha-ket-toi-post1467264.html|https://image.thanhnien.vn/150x100/Uploaded/2022/aobfwaa/2022_06_10/phim-89-5554.png|Lối nhỏ vào đời tập 3: Ông Thành không hài lòng về con trai; Dũng lại căng thẳng với cô giáo dạy thể dục; Bố Dũng dặn con trai đừng làm gì để xấu mặt.|giải trí|thanhnien.vn|10:17 10/06/2022
Người mẫu ngoại cỡ gây chú ý khi dự thi Hoa hậu Costa Rica|https://thanhnien.vn/nguoi-mau-ngoai-co-gay-chu-y-khi-du-thi-hoa-hau-costa-rica-post1467224.html|https://image.thanhnien.vn/150x100/Uploaded/2022/abfluao/2022_06_09/a1-8370.jpeg|Sở hữu thân hình quá khổ được cho là không phù hợp với tiêu chuẩn hoa hậu, Jessica Rodriguez vẫn ghi danh dự thi Miss Costa Rica 2022. Cô hy vọng bản thân sẽ góp phần làm thay đổi tiêu chuẩn về cái đẹp.|giải trí|thanhnien.vn|08:27 10/06/2022
Ngọc Lan ngỡ ngàng trước chuyện đời của nữ CEO tặng chồng siêu xe 24 tỉ|https://thanhnien.vn/ngoc-lan-ngo-ngang-truoc-chuyen-doi-cua-nu-ceo-tang-chong-sieu-xe-24-ti-post1467247.html|https://image.thanhnien.vn/150x100/Uploaded/2022/noktzn/2022_06_10/ngoc-lan-5160.jpg|Nữ khách mời tham gia Tâm sự mẹ bỉm sữa tuần này khiến Ngọc Lan xót xa khi tiết lộ cuộc sống hôn nhân không hạnh phúc với chồng cũ trước khi có được hạnh phúc như hiện tại.|giải trí|thanhnien.vn|06:47 10/06/2022
Bị đồn 'sửa nát mặt', Chu Thúy Quỳnh hứa thưởng tiền tỉ cho người có bằng chứng|https://thanhnien.vn/bi-don-sua-nat-mat-chu-thuy-quynh-hua-thuong-tien-ti-cho-nguoi-co-bang-chung-post1466918.html|https://image.thanhnien.vn/150x100/Uploaded/2022/cqjwqlqjd/2022_06_09/thuy-quynh-05528-1479.jpg|Chu Thúy Quỳnh không ngần ngại lên tiếng về tin đồn 'dao kéo', khẳng định sẽ 'thưởng nóng' cho ai tung bằng chứng mình phẫu thuật thẩm mỹ.|giải trí|thanhnien.vn|19:28 09/06/2022
Trình Mỹ Duyên bật khóc sau hậu trường khiến Tú Vi lo lắng|https://thanhnien.vn/trinh-my-duyen-bat-khoc-sau-hau-truong-khien-tu-vi-lo-lang-post1467102.html|https://image.thanhnien.vn/150x100/Uploaded/2022/znetns/2022_06_09/tu-vi-trinh-my-duyen-6727.jpg|Vì quá nhập tâm vào nhân vật nên Trình Mỹ Duyên đã bật khóc trong hậu trường sau khi phân đoạn kết thúc. Điều này khiến Tú Vi và cả đoàn phim không khỏi lo lắng. |giải trí|thanhnien.vn|19:25 09/06/2022
Ca khúc mới của BTS bị cấm phát sóng|https://thanhnien.vn/ca-khuc-moi-cua-bts-bi-cam-phat-song-post1467155.html|https://image.thanhnien.vn/150x100/Uploaded/2022/zxaijr/2022_06_09/btsbikbscam1-8240.jpg|Đài KBS (Hàn Quốc) thông báo cấm phát sóng hai ca khúc thuộc album mới Proof của BTS. Nguyên nhân là vì những bài hát này không đủ tiêu chuẩn phát sóng.|giải trí|thanhnien.vn|19:17 09/06/2022
Nhan sắc cuốn hút của Hoa hậu Giáng My ở tuổi ngoài 50|https://thanhnien.vn/nhan-sac-cuon-hut-cua-hoa-hau-giang-my-o-tuoi-ngoai-50-post1467135.html|https://image.thanhnien.vn/150x100/Uploaded/2022/noktzn/2022_06_09/hh-giang-my-x-ntk-vo-viet-chung-15-1-4477.jpg|Trong những thiết kế của Võ Việt Chung, Hoa hậu Giáng My gây ấn tượng bởi sắc vóc trẻ trung, quyến rũ. Qua bộ ảnh, người đẹp càng khiến khán giả xuýt xoa trước nhan sắc cuốn hút, giữ vững danh hiệu 'mỹ nhân không tuổi' của showbiz Việt. |giải trí|thanhnien.vn|19:02 09/06/2022
‘Bom sex’ Kelly Brook sắp lên xe hoa với tình trẻ|https://thanhnien.vn/bom-sex-kelly-brook-sap-len-xe-hoa-voi-tinh-tre-post1467173.html|https://image.thanhnien.vn/150x100/Uploaded/2022/abfluao/2022_06_09/h1-3941.png|Sau hơn 7 năm bên nhau, Kelly Brook và bạn trai Jeremy Parisi quyết định tiến tới hôn nhân. Theo Daily Mail hôm 8.6, cặp đôi đang tìm kiếm địa điểm tổ chức đám cưới vào tháng tới.|giải trí|thanhnien.vn|18:57 09/06/2022
Johnny Depp sắp hầu tòa vì cáo buộc đánh nhân viên đoàn phim|https://thanhnien.vn/johnny-depp-sap-hau-toa-vi-cao-buoc-danh-nhan-vien-doan-phim-post1467117.html|https://image.thanhnien.vn/150x100/Uploaded/2022/abfluao/2022_06_09/1-1217.jpeg|Vụ kiện với Amber Heard vừa khép lại chưa lâu, Johnny Depp lại chuẩn bị hầu tòa vì cáo buộc đánh nhân viên trên phim trường City of Lies hồi 2017. Tài tử 59 tuổi có thể bào chữa cho mình tại tòa vào cuối tháng tới.|giải trí|thanhnien.vn|17:57 09/06/2022
Phương Uyên nhắn nhủ đầy tình cảm đến ca sĩ Thanh Hà|https://thanhnien.vn/phuong-uyen-nhan-nhu-day-tinh-cam-den-ca-si-thanh-ha-post1467118.html|https://image.thanhnien.vn/150x100/Uploaded/2022/drkxrvyxqx/2022_06_09/thanh-ha-3-8121.jpg|Trong bài viết vừa được đăng tải trên trang cá nhân, ca sĩ Phương Uyên có những lời nhắn nhủ đầy tình cảm đến Thanh Hà. |giải trí|thanhnien.vn|17:52 09/06/2022
Phương Uyên nhắn nhủ đầy tình cảm đến ca sĩ Thanh Hà|https://thanhnien.vn/phuong-uyen-nhan-nhu-day-tinh-cam-den-ca-si-thanh-ha-post1467118.html|https://image.thanhnien.vn/150x100/Uploaded/2022/drkxrvyxqx/2022_06_09/thanh-ha-3-8121.jpg|Trong bài viết vừa được đăng tải trên trang cá nhân, ca sĩ Phương Uyên có những lời nhắn nhủ đầy tình cảm đến Thanh Hà. |giải trí|thanhnien.vn|17:52 09/06/2022
Chris Pratt thấy may mắn khi kết hôn với con gái của ‘Kẻ hủy diệt’|https://thanhnien.vn/chris-pratt-thay-may-man-khi-ket-hon-voi-con-gai-cua-ke-huy-diet-post1467150.html|https://image.thanhnien.vn/150x100/Uploaded/2022/abfluao/2022_06_09/2-8069.jpg|Hôm 8.6 (giờ Mỹ), Chris Pratt và Katherine Schwarzenegger kỷ niệm 3 năm về chung nhà. Trên trang cá nhân, tài tử 43 tuổi thừa nhận mình là người đàn ông may mắn khi được ở bên bà xã xinh đẹp, tài năng.|giải trí|thanhnien.vn|17:50 09/06/2022
Ngọc Sơn 'thưởng nóng' khi Phan Hiển giành 3 huy chương vàng SEA Games|https://thanhnien.vn/ngoc-son-thuong-nong-khi-phan-hien-gianh-3-huy-chuong-vang-sea-games-post1467133.html|https://image.thanhnien.vn/150x100/Uploaded/2022/drkxrvyxqx/2022_06_09/phan-hien-5-copy-4331.jpg|Ngọc Sơn bày tỏ sự ngưỡng mộ trước tài năng của Phan Hiển. Thậm chí, ông còn chuẩn bị một món quà để 'thưởng nóng' cho nam vũ công khi giành thành tích ấn tượng tại SEA Games 31. |giải trí|thanhnien.vn|17:47 09/06/2022
Quyền Linh chạnh lòng về cuộc sống đi ở trọ của NSND Việt Anh tuổi xế chiều|https://thanhnien.vn/quyen-linh-chanh-long-ve-cuoc-song-di-o-tro-cua-nsnd-viet-anh-tuoi-xe-chieu-post1467049.html|https://image.thanhnien.vn/150x100/Uploaded/2022/noktzn/2022_06_09/viet-anh-4334.jpg|NSND Việt Anh hiếm hoi chia sẻ về cuộc sống không vợ không con, một mình ở tuổi U.70 và nhắc lại một thời vàng son trên hành trình hơn 40 năm làm nghệ thuật.|giải trí|thanhnien.vn|15:29 09/06/2022
'Chồng cũ, vợ cũ, người yêu cũ’ tập 13: Giang bị Lam và Vũ ‘đánh hội đồng’?|https://thanhnien.vn/chong-cu-vo-cu-nguoi-yeu-cu-tap-13-giang-bi-lam-va-vu-danh-hoi-dong-post1467053.html|https://image.thanhnien.vn/150x100/Uploaded/2022/aobfwaa/2022_06_09/445-2319.png|Chồng cũ, vợ cũ, người yêu cũ tập 13: Vợ cũ của Việt là khách hàng lớn của công ty Giang và lợi dụng điều này Vũ để mặc Lam làm khó Giang.|giải trí|thanhnien.vn|15:22 09/06/2022
Khánh Phương: Nhờ một bài hát mà đời 'lên hương'|https://thanhnien.vn/khanh-phuong-nho-mot-bai-hat-ma-doi-len-huong-post1467054.html|https://image.thanhnien.vn/150x100/Uploaded/2022/mftum/2022_06_09/khanh-phuong-1-1697.jpg|Khánh Phương tiết lộ sự nghiệp của anh ‘như diều gặp gió’ sau khi hát Chiếc khăn gió ấm.|giải trí|thanhnien.vn|15:14 09/06/2022
Anh Tài tiết lộ cuộc gọi định mệnh của Phước Sang giúp thay đổi cuộc đời|https://thanhnien.vn/anh-tai-tiet-lo-cuoc-goi-dinh-menh-cua-phuoc-sang-giup-thay-doi-cuoc-doi-post1467064.html|https://image.thanhnien.vn/150x100/Uploaded/2022/drkxrvyxqx/2022_06_09/anh-tai-5-copy-9077.jpg|Anh Tài có dịp trải lòng về chặng đường từ một ca sĩ chuyển hướng sang làm diễn viên, đồng thời tiết lộ cuộc sống hôn nhân trong chương trình Lời tự sự. |giải trí|thanhnien.vn|15:06 09/06/2022
Phi Phụng, Trung Dân 'khẩu chiến' trong ‘Cười cùng bác Ba Phi’|https://thanhnien.vn/phi-phung-trung-dan-khau-chien-trong-cuoi-cung-bac-ba-phi-post1467043.html|https://image.thanhnien.vn/150x100/Uploaded/2022/mftum/2022_06_09/phi-phung-trung-dan-8524.png|Nghệ sĩ Phi Phụng, Trung Dân hé lộ câu chuyện về tình làng nghĩa xóm trong tập 111 Cười cùng bác Ba Phi.|giải trí|thanhnien.vn|13:10 09/06/2022
‘Jurassic World’ và những thương hiệu bom tấn bị Hollywood ‘vắt sữa’ đến nhàm chán|https://thanhnien.vn/jurassic-world-va-nhung-thuong-hieu-bom-tan-bi-hollywood-vat-sua-den-nham-chan-post1467031.html|https://image.thanhnien.vn/150x100/Uploaded/2022/tnabtw/2022_06_09/jurassicworld-7354.jpg|Hollywood đã sản sinh ra nhiều thương hiệu điện ảnh bom tấn được khán giả toàn cầu yêu mến. Tuy nhiên, nhiều phim dần đánh mất bản sắc, đi vào ngõ cụt do bị khai thác theo kiểu “vắt sữa” từ năm này qua năm khác.|giải trí|thanhnien.vn|12:45 09/06/2022
Hai cô gái Tày xinh đẹp 'gây sốt' khi thi Hoa hậu các dân tộc Việt Nam|https://thanhnien.vn/hai-co-gai-tay-xinh-dep-gay-sot-khi-thi-hoa-hau-cac-dan-toc-viet-nam-post1467022.html|https://image.thanhnien.vn/150x100/Uploaded/2022/mftum/2022_06_09/graduation-celebration-4208.png|Không chỉ sở hữu nhan sắc xinh đẹp, hai cô gái dân tộc Tày còn gây ấn tượng bởi sự đa tài và nỗ lực chinh phục vương miện Hoa hậu các dân tộc Việt Nam 2022.|giải trí|thanhnien.vn|12:36 09/06/2022
Trương Minh Quốc Thái thân mật với nữ diễn viên trẻ trong phim mới|https://thanhnien.vn/truong-minh-quoc-thai-than-mat-voi-nu-dien-vien-tre-trong-phim-moi-post1466974.html|https://image.thanhnien.vn/150x100/Uploaded/2022/znetns/2022_06_09/z3460679733823-3ab08dbb9b01eb0be99d964abb843c54-9435.jpg|Trong phim Vợ quan, Trương Minh Quốc Thái sẽ khiến nhiều khán giả khó chịu vì tính cách đào hoa và xem trọng nhân tình hơn cả người vợ tào khang của mình. |giải trí|thanhnien.vn|10:43 09/06/2022
‘Lối nhỏ vào đời’ tập 2: Dũng lại được 'chị đại' giải vây|https://thanhnien.vn/loi-nho-vao-doi-tap-2-dung-lai-duoc-chi-dai-giai-vay-post1466990.html|https://image.thanhnien.vn/150x100/Uploaded/2022/aobfwaa/2022_06_09/45-6212.png|Lối nhỏ vào đời tập 2: Dũng bị chơi đểu ở phòng game thì tiếp tục được Hoài giải vây. Lâm và Khanh tạo bất ngờ cho Dũng.|giải trí|thanhnien.vn|10:40 09/06/2022
Thanh Bạch, Ngọc Ánh khóc nức nở trên sóng truyền hình|https://thanhnien.vn/thanh-bach-ngoc-anh-khoc-nuc-no-tren-song-truyen-hinh-post1466960.html|https://image.thanhnien.vn/150x100/Uploaded/2022/drkxrvyxqx/2022_06_09/gk-thanh-bach-6-9897.jpg|Trong Đấu trường ngôi sao, Thanh Bạch và Ngọc Ánh phải rơi nước mắt khi theo dõi các tiết mục liên quan đến tình cảm gia đình. |giải trí|thanhnien.vn|10:36 09/06/2022
Á khôi Thạch Thảo: Tôi đặt mục tiêu giành vương miện Hoa hậu Hoàn vũ Việt Nam|https://thanhnien.vn/a-khoi-thach-thao-toi-dat-muc-tieu-gianh-vuong-mien-hoa-hau-hoan-vu-viet-nam-post1466943.html|https://image.thanhnien.vn/150x100/Uploaded/2022/drkxrvyxqx/2022_06_09/133a1403-1312.jpg|Á khôi Trần Đình Thạch Thảo cho biết cô đặt mục tiêu trở thành Hoa hậu Hoàn vũ Việt Nam 2022 bởi thấy bản thân hội tụ đủ yếu tố chinh phục vương miện.|giải trí|thanhnien.vn|08:23 09/06/2022
Hot girl Thiên An: Tôi không câu view bất chấp|https://thanhnien.vn/hot-girl-thien-an-toi-khong-cau-view-bat-chap-post1466529.html|https://image.thanhnien.vn/150x100/Uploaded/2022/znetns/2022_06_07/youtuber-thien-an3-4612.jpg|Thiên An thẳng thắn cho biết một số kênh YouTube hiện nay đang khai thác những chủ đề khá tiêu cực khiến khán giả chỉ trích, vì vậy, cô ngày càng phải cẩn trọng hơn khi thực hiện các sê-ri phim.|giải trí|thanhnien.vn|08:21 09/06/2022
Chàng trai bị 'ném đá' dữ dội vì 'làm màu' tại Bạn muốn hẹn hò|https://thanhnien.vn/chang-trai-bi-nem-da-du-doi-vi-lam-mau-tai-ban-muon-hen-ho-post1466940.html|https://image.thanhnien.vn/150x100/Uploaded/2022/noktzn/2022_06_09/quyen-linh-1367.jpg|Sau khi tập 799 của Bạn muốn hẹn hò lên sóng, Trần Long bị dân mạng phản ứng gay gắt khi thể hiện quá đà, khiến cô gái hiểu lầm rồi 'quay xe' từ chối. Ngay cả Quyền Linh cũng không hài lòng, chê trách đàng trai đã làm bạn gái tổn thương. |giải trí|thanhnien.vn|08:19 09/06/2022
Chàng trai bị 'ném đá' dữ dội vì 'làm màu' tại Bạn muốn hẹn hò|https://thanhnien.vn/chang-trai-bi-nem-da-du-doi-vi-lam-mau-tai-ban-muon-hen-ho-post1466940.html|https://image.thanhnien.vn/150x100/Uploaded/2022/noktzn/2022_06_09/quyen-linh-1367.jpg|Sau khi tập 799 của Bạn muốn hẹn hò lên sóng, Trần Long bị dân mạng phản ứng gay gắt khi thể hiện quá đà, khiến cô gái hiểu lầm rồi 'quay xe' từ chối. Ngay cả Quyền Linh cũng không hài lòng, chê trách đàng trai đã làm bạn gái tổn thương. |giải trí|thanhnien.vn|08:19 09/06/2022
Đan Trường xin lỗi sau loạt lùm xùm bị tố sử dụng ca khúc không xin phép|https://thanhnien.vn/dan-truong-xin-loi-sau-loat-lum-xum-bi-to-su-dung-ca-khuc-khong-xin-phep-post1466924.html|https://image.thanhnien.vn/150x100/Uploaded/2022/noktzn/2022_06_09/209035934-339546937542775-1143278832374500174-n-1989.jpeg|Đan Trường chính thức xin lỗi về loạt ồn ào bản quyền khi hát hai ca khúc Ai chung tình được mãi và Từng yêu. Nam ca sĩ bày tỏ anh và ê-kíp hứa rút kinh nghiệm sâu sắc sau sự việc.|giải trí|thanhnien.vn|06:43 09/06/2022
Tiếp tục bị tố hát 'Từng yêu' không xin phép, Đan Trường nói gì?|https://thanhnien.vn/tiep-tuc-bi-to-hat-tung-yeu-khong-xin-phep-dan-truong-noi-gi-post1466812.html|https://image.thanhnien.vn/150x100/Uploaded/2022/noktzn/2022_06_08/dan-truong-505.jpg|Liên quan đến việc bị tố hát Từng yêu không xin phép, phía Đan Trường nhanh chóng lên tiếng phản hồi thông tin này. |giải trí|thanhnien.vn|20:32 08/06/2022
Phim ‘Em và Trịnh’: Bay bổng và chất chứa hoài niệm|https://thanhnien.vn/phim-em-va-trinh-bay-bong-va-chat-chua-hoai-niem-post1466770.html|https://image.thanhnien.vn/150x100/Uploaded/2022/tnabtw/2022_06_08/new-cover-2-6029.jpg|Không đi theo lối kể chuyện cấu trúc ba hồi quen thuộc, Em và Trịnh như một bức tranh được chậm rãi ghép nối lại với nhau từ nhiều mảng kí ức đẹp đẽ. Bộ phim là sự diễn giải vừa vặn cho hai nguồn cảm hứng chủ đạo trong âm nhạc Trịnh Công Sơn: tình yêu và thân phận con người.|giải trí|thanhnien.vn|17:55 08/06/2022
Sài Gòn Tân Thời đưa kịch nói lên sân khấu lô tô|https://thanhnien.vn/sai-gon-tan-thoi-dua-kich-noi-len-san-khau-lo-to-post1466745.html|https://image.thanhnien.vn/150x100/Uploaded/2022/mftum/2022_06_08/20220605-221120-1756.jpg|Bà bầu Lộ Lộ xúc động khi được đông đảo khán giả đón nhận trong lần đầu đoàn lô tô Sài Gòn Tân Thời diễn kịch nói. |giải trí|thanhnien.vn|17:47 08/06/2022
Nhan sắc Trang Pháp sau 15 năm đóng 'Nhật ký vàng anh'|https://thanhnien.vn/nhan-sac-trang-phap-sau-15-nam-dong-nhat-ky-vang-anh-post1466771.html|https://image.thanhnien.vn/150x100/Uploaded/2022/znetns/2022_06_08/trang-phap6-2-2888.jpg|Từng là một trong những nhạc sĩ kiêm ca sĩ được đánh giá cao của làng nhạc Việt, song Trang Pháp lại lựa chọn con đường rời xa ánh đèn sân khấu để tận hưởng cuộc sống cá nhân. |giải trí|thanhnien.vn|17:42 08/06/2022
Hoa hậu Thùy Tiên đọ sắc cùng Miss Grand Thailand 2022|https://thanhnien.vn/hoa-hau-thuy-tien-do-sac-cung-miss-grand-thailand-2022-post1466759.html|https://image.thanhnien.vn/150x100/Uploaded/2022/noktzn/2022_06_08/thuy-tien-thai-lan-1057.jpg|Hoa hậu Thùy Tiên cùng Miss Grand Thailand 2022 Engfa Waraha, Á hậu Phương Nga, Kiều Loan, Ngọc Thảo và các người đẹp thuộc Top 10 Miss Grand Thailand 2022 diện váy của nhà thiết kế Trần Ninh Hưng, trình diễn catwalk tại một sự kiện. |giải trí|thanhnien.vn|17:38 08/06/2022
Cuộc sống hiện tại của Nam Em sau loạt sóng gió|https://thanhnien.vn/cuoc-song-hien-tai-cua-nam-em-sau-loat-song-gio-post1466778.html|https://image.thanhnien.vn/150x100/Uploaded/2022/drkxrvyxqx/2022_06_08/nam-em-3-6346.jpg|Sau những sóng gió, Nam Em trở lại mạnh mẽ với nghệ thuật, góp mặt trong nhiều chương trình ca nhạc. Bên cạnh đó, cô còn thử thách bản thân tại cuộc thi Miss World Vietnam 2022.|giải trí|thanhnien.vn|17:28 08/06/2022
Joaquin Phoenix xác nhận đóng ‘Joker’ phần 2|https://thanhnien.vn/joaquin-phoenix-xac-nhan-dong-joker-phan-2-post1466787.html|https://image.thanhnien.vn/150x100/Uploaded/2022/tnabtw/2022_06_08/joker2-3355.jpeg|Đạo diễn Todd Phillips lên tiếng xác nhận sẽ thực hiện tiếp phần 2 của phim điện ảnh đình đám Joker, với sự trở lại của nam diễn viên gạo cội Joaquin Phoenix.|giải trí|thanhnien.vn|17:24 08/06/2022
Người mẫu Ngọc Quyên: Nghệ sĩ mà sĩ diện thì không sống nổi trên đất Mỹ|https://thanhnien.vn/nguoi-mau-ngoc-quyen-nghe-si-ma-si-dien-thi-khong-song-noi-tren-dat-my-post1466690.html|https://image.thanhnien.vn/150x100/Uploaded/2022/mftum/2022_06_08/ngoc-quyen-5-5287.jpg|Vất vả kiếm sống lúc sang Mỹ, Ngọc Quyên giờ đây đã có cơ ngơi riêng và một cuộc sống vững vàng về tài chính. Dù vậy, chân dài cho biết cô từng chật vật khi học cách bỏ bớt ‘sĩ diện’ để mưu sinh.|giải trí|thanhnien.vn|15:28 08/06/2022
Trang Lou - Tùng Sơn chia sẻ về kinh nghiệm chọn nhà khi có con nhỏ|https://thanhnien.vn/trang-lou-tung-son-chia-se-ve-kinh-nghiem-chon-nha-khi-co-con-nho-post1466700.html|https://image.thanhnien.vn/150x100/Uploaded/2022/puqgfdmzs-co/2022_06_08/1-trang-lou-tung-son-3415.jpg|Được nhiều người yêu mến với những chia sẻ hữu ích và các lựa chọn thông minh dành riêng cho các gia đình trẻ, “hot mom và hot dad” Trang Lou - Tùng Sơn đang tìm kiếm nơi ở lý tưởng cho các con Xoài và Dừa.|giải trí|thanhnien.vn|14:30 08/06/2022
Phạm Anh Khoa hát rock trong show thời trang Hà Linh Thư|https://thanhnien.vn/pham-anh-khoa-hat-rock-trong-show-thoi-trang-ha-linh-thu-post1466710.html|https://image.thanhnien.vn/150x100/Uploaded/2022/noktzn/2022_06_08/chieu-cao-va-tieu-su-cua-pham-anh-khoa-1119339-5221.jpg|Ca sĩ Phạm Anh Khoa sẽ tham gia trình diễn cho show thời trang Welcome to the Jungle của nhà thiết kế Hà Linh Thư sau thời gian dài vắng bóng.|giải trí|thanhnien.vn|14:20 08/06/2022
